seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy PR24_final_contigs_virus_summary.tsv
unicycler_71685	1040	No terminal repeats	NA	2	11	0.9533	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_73857	4767	No terminal repeats	NA	9	11	0.9533	NA	0	1.7148	Unclassified PR24_final_contigs_virus_summary.tsv
unbinned_3655	3716	No terminal repeats	NA	7	11	0.9533	NA	1	7.8532	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_47796	1101	No terminal repeats	NA	1	4	0.9532	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3334	3932	No terminal repeats	NA	4	11	0.9532	NA	0	4.9929	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2369	4815	No terminal repeats	NA	12	11	0.9532	NA	0	10.0894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_56772	1020	No terminal repeats	NA	2	11	0.9532	NA	1	3.0606	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3407	3889	No terminal repeats	NA	3	11	0.9532	NA	0	2.8852	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_50023	1079	No terminal repeats	NA	2	15	0.9531	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_28489	1331	No terminal repeats	NA	2	11	0.9531	NA	2	3.4180	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_27038_pilon	20532	No terminal repeats	NA	40	11	0.9531	NA	1	13.1075	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes PR24_final_contigs_virus_summary.tsv
unbinned_45191	1126	No terminal repeats	NA	3	11	0.9531	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_22246	1431	No terminal repeats	NA	2	11	0.9530	NA	1	2.9312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_21667_pilon	20545	No terminal repeats	NA	36	11	0.9530	NA	0	3.6342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_69211	1836	No terminal repeats	NA	6	11	0.9529	NA	1	7.8679	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1942	5341	No terminal repeats	NA	7	11	0.9529	NA	0	4.6138	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae PR24_final_contigs_virus_summary.tsv
unbinned_3162	4052	No terminal repeats	NA	6	11	0.9529	NA	0	3.4296	Unclassified PR24_final_contigs_virus_summary.tsv
unbinned_54633	1038	No terminal repeats	NA	3	11	0.9529	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3090	4110	No terminal repeats	NA	5	11	0.9528	NA	0	1.7183	Unclassified PR24_final_contigs_virus_summary.tsv
unbinned_50340	1076	No terminal repeats	NA	3	11	0.9528	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4222	3411	No terminal repeats	NA	6	11	0.9528	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3207	4012	No terminal repeats	NA	6	11	0.9528	NA	0	1.6736	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_65847	1293	No terminal repeats	NA	2	11	0.9527	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6490	2650	No terminal repeats	NA	4	11	0.9527	NA	0	2.6002	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_42550	1152	No terminal repeats	NA	1	11	0.9526	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5848	2817	No terminal repeats	NA	5	11	0.9526	NA	0	4.4669	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_57437	1015	No terminal repeats	NA	2	11	0.9525	NA	1	3.3905	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67693	3488	No terminal repeats	NA	7	11	0.9525	NA	0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes PR24_final_contigs_virus_summary.tsv
unbinned_51819	1062	No terminal repeats	NA	2	11	0.9525	NA	1	3.3055	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2349	4837	No terminal repeats	NA	2	11	0.9524	NA	1	3.3078	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_21038_pilon	3502	No terminal repeats	NA	9	11	0.9523	NA	0	2.4567	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_9030	2177	No terminal repeats	NA	2	11	0.9522	NA	1	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales PR24_final_contigs_virus_summary.tsv
unbinned_34280	1249	No terminal repeats	NA	2	11	0.9522	NA	1	2.9187	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1165	6941	No terminal repeats	NA	12	11	0.9522	NA	0	8.3687	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_73847	11353	No terminal repeats	NA	10	11	0.9522	NA	0	10.2981	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6137	2740	No terminal repeats	NA	8	11	0.9522	NA	0	4.1933	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_16163	1601	No terminal repeats	NA	2	11	0.9522	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1620	5893	No terminal repeats	NA	6	11	0.9522	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3625	3736	No terminal repeats	NA	4	11	0.9521	NA	0	4.7922	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_38289	1199	No terminal repeats	NA	1	11	0.9521	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_8682	2228	No terminal repeats	NA	4	11	0.9520	NA	2	6.8540	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4164	3437	No terminal repeats	NA	5	11	0.9520	NA	0	3.2059	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_71900	1004	No terminal repeats	NA	2	11	0.9520	NA	1	3.4093	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_56543	1022	No terminal repeats	NA	1	11	0.9519	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_68742	2115	No terminal repeats	NA	3	11	0.9519	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_9011	2180	No terminal repeats	NA	4	11	0.9519	NA	1	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae PR24_final_contigs_virus_summary.tsv
unbinned_17321	1550	No terminal repeats	NA	2	11	0.9519	NA	1	3.0237	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_28665	1328	No terminal repeats	NA	2	11	0.9519	NA	1	3.2001	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5936	2795	No terminal repeats	NA	4	11	0.9518	NA	0	3.4366	Unclassified PR24_final_contigs_virus_summary.tsv
unbinned_44793	1130	No terminal repeats	NA	1	11	0.9518	NA	1	1.7183	Unclassified PR24_final_contigs_virus_summary.tsv
unbinned_6114	2747	No terminal repeats	NA	4	11	0.9518	NA	0	2.9929	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_12117	1847	No terminal repeats	NA	2	4	0.9518	NA	2	2.4397	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1940	5345	No terminal repeats	NA	11	11	0.9517	NA	0	11.7937	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_39200	1189	No terminal repeats	NA	1	11	0.9517	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6600	2620	No terminal repeats	NA	3	11	0.9517	NA	0	3.4354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_66764	45989	No terminal repeats	NA	64	11	0.9517	NA	0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes PR24_final_contigs_virus_summary.tsv
contig_27528_pilon	5669	No terminal repeats	NA	9	11	0.9516	NA	0	3.1764	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67089	6715	No terminal repeats	NA	9	11	0.9516	NA	1	11.9845	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_57971	1011	No terminal repeats	NA	3	11	0.9516	NA	2	3.9300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_12573	1814	No terminal repeats	NA	3	11	0.9516	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_71510	1083	No terminal repeats	NA	2	11	0.9515	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_68113	2757	No terminal repeats	NA	8	11	0.9515	NA	0	3.9679	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_49626	1082	No terminal repeats	NA	3	11	0.9515	NA	1	2.3838	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_38456	1197	No terminal repeats	NA	3	11	0.9515	NA	1	3.1999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2181	5033	No terminal repeats	NA	12	11	0.9514	NA	0	4.5123	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Straboviridae PR24_final_contigs_virus_summary.tsv
unbinned_43657	1141	No terminal repeats	NA	2	11	0.9514	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_540	9662	No terminal repeats	NA	14	11	0.9514	NA	0	5.6146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67927	3036	No terminal repeats	NA	6	11	0.9514	NA	0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales PR24_final_contigs_virus_summary.tsv
unbinned_5383	2956	No terminal repeats	NA	3	11	0.9514	NA	1	4.8036	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5480	2927	No terminal repeats	NA	6	11	0.9513	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_54828	1036	No terminal repeats	NA	2	11	0.9513	NA	1	1.6066	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_27024_pilon	60335	No terminal repeats	NA	88	11	0.9513	NA	3	37.9837	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6305	2697	No terminal repeats	NA	7	11	0.9513	NA	1	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_10979	1943	No terminal repeats	NA	2	11	0.9512	NA	1	3.1029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_46372	1114	No terminal repeats	NA	4	4	0.9512	NA	1	4.2425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5098	3052	No terminal repeats	NA	4	11	0.9512	NA	0	3.3604	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_175	15123	No terminal repeats	NA	32	11	0.9511	NA	1	22.0600	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3280	3966	No terminal repeats	NA	6	11	0.9511	NA	0	1.7183	Unclassified PR24_final_contigs_virus_summary.tsv
unbinned_1330	6491	No terminal repeats	NA	7	11	0.9511	NA	1	10.0263	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_14537	1690	No terminal repeats	NA	2	15	0.9511	NA	1	3.4208	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_41838	1160	No terminal repeats	NA	3	11	0.9510	NA	1	3.1162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6720	2593	No terminal repeats	NA	7	11	0.9510	NA	0	3.4221	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_71003	1205	No terminal repeats	NA	1	11	0.9510	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_6953_pilon;provirus_624_33035	32412	Provirus	624-33035	53	11	0.9510	NA	5	38.8140	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3127	4080	No terminal repeats	NA	8	11	0.9510	NA	2	10.9775	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_33716	1256	No terminal repeats	NA	3	11	0.9509	NA	1	2.9547	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_26691	1358	No terminal repeats	NA	3	11	0.9509	NA	1	2.7592	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3069	4124	No terminal repeats	NA	12	11	0.9509	NA	0	4.9320	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_32886	1267	No terminal repeats	NA	2	11	0.9508	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_9373	2130	No terminal repeats	NA	4	11	0.9508	NA	1	4.4200	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_18086	1515	No terminal repeats	NA	2	11	0.9508	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5830	2822	No terminal repeats	NA	3	11	0.9507	NA	0	3.1872	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_15495	1635	No terminal repeats	NA	2	11	0.9507	NA	1	1.7090	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_33357	1261	No terminal repeats	NA	2	11	0.9507	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_5429_pilon;provirus_3852_11031	7180	Provirus	3852-11031	10	11	0.9507	NA	0	8.5857	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6681	2602	No terminal repeats	NA	3	11	0.9507	NA	0	3.4027	Unclassified PR24_final_contigs_virus_summary.tsv
unbinned_829	8064	No terminal repeats	NA	10	11	0.9507	NA	0	1.6870	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_9278	2143	No terminal repeats	NA	2	11	0.9506	NA	1	3.0424	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67504	4066	No terminal repeats	NA	3	11	0.9506	NA	0	3.0341	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_9569	2101	No terminal repeats	NA	2	11	0.9506	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_68860	2042	No terminal repeats	NA	4	11	0.9506	NA	1	2.9235	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae PR24_final_contigs_virus_summary.tsv
unbinned_49551	1083	No terminal repeats	NA	1	11	0.9505	NA	1	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales PR24_final_contigs_virus_summary.tsv
unicycler_70192	1451	No terminal repeats	NA	2	11	0.9505	NA	1	3.4146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1076	7218	No terminal repeats	NA	11	11	0.9505	NA	0	2.2731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1346	6453	No terminal repeats	NA	10	11	0.9504	NA	0	3.1110	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_25688_pilon	40222	No terminal repeats	NA	61	11	0.9504	NA	0	10.9397	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_48109	1097	No terminal repeats	NA	2	11	0.9504	NA	1	3.2319	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_25587	1376	No terminal repeats	NA	2	11	0.9504	NA	1	3.1227	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_40887	1170	No terminal repeats	NA	2	11	0.9504	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_43781	1140	No terminal repeats	NA	2	11	0.9503	NA	1	1.4255	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_20302_pilon	31682	No terminal repeats	NA	53	11	0.9503	NA	2	13.1681	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes PR24_final_contigs_virus_summary.tsv
unicycler_71774	1027	No terminal repeats	NA	3	11	0.9503	NA	1	4.3915	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5623	2884	No terminal repeats	NA	1	11	0.9503	NA	0	1.0432	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_10252_pilon	25806	No terminal repeats	NA	47	11	0.9503	NA	0	3.1837	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_583	9338	No terminal repeats	NA	15	11	0.9503	NA	0	6.7462	Unclassified PR24_final_contigs_virus_summary.tsv
unicycler_68307	2520	No terminal repeats	NA	4	11	0.9503	NA	0	3.4192	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_74468	2861	No terminal repeats	NA	4	11	0.9502	NA	0	1.6867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5195	3024	No terminal repeats	NA	3	11	0.9502	NA	1	2.4230	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_18635_pilon	12252	No terminal repeats	NA	20	11	0.9502	NA	1	3.3283	Unclassified PR24_final_contigs_virus_summary.tsv
contig_23950_pilon	119034	No terminal repeats	NA	226	11	0.9502	NA	3	38.2249	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes PR24_final_contigs_virus_summary.tsv
unbinned_670	8830	No terminal repeats	NA	7	4	0.9502	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_22694_pilon	14682	No terminal repeats	NA	26	11	0.9501	NA	4	17.9799	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_16046	1607	No terminal repeats	NA	2	11	0.9501	NA	1	3.0476	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_29744	1312	No terminal repeats	NA	2	11	0.9501	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6953	2543	No terminal repeats	NA	3	11	0.9501	NA	0	3.3672	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67980	2931	No terminal repeats	NA	6	11	0.9501	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales PR24_final_contigs_virus_summary.tsv
unbinned_24963	1386	No terminal repeats	NA	3	11	0.9501	NA	1	2.6262	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_12936	1788	No terminal repeats	NA	3	11	0.9501	NA	1	2.7948	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_16122	1603	No terminal repeats	NA	2	11	0.9500	NA	1	2.9848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_26350	1364	No terminal repeats	NA	3	11	0.9500	NA	2	2.7948	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_9196	2153	No terminal repeats	NA	2	11	0.9500	NA	2	3.3849	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_12680	1806	No terminal repeats	NA	2	11	0.9499	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1433	6218	No terminal repeats	NA	3	11	0.9499	NA	0	3.1264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_375	11194	No terminal repeats	NA	14	11	0.9499	NA	0	6.6690	Viruses PR24_final_contigs_virus_summary.tsv
unicycler_67596	3750	No terminal repeats	NA	10	11	0.9499	NA	0	1.2576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales PR24_final_contigs_virus_summary.tsv
unbinned_10437	2001	No terminal repeats	NA	3	11	0.9499	NA	1	3.0146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2227	4984	No terminal repeats	NA	5	11	0.9498	NA	0	3.8137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_58229	1009	No terminal repeats	NA	1	11	0.9498	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_15073	1660	No terminal repeats	NA	4	11	0.9498	NA	1	4.8604	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4600	3236	No terminal repeats	NA	5	11	0.9498	NA	0	4.6583	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5819	2825	No terminal repeats	NA	4	11	0.9498	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_577	9361	No terminal repeats	NA	10	11	0.9498	NA	0	5.7058	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;Lavidaviridae PR24_final_contigs_virus_summary.tsv
